NUMBER,STREET,CITY,POSTCODE
6,Untere Bitzi,Obstalden,8758
2,Untere Bitzi,Obstalden,8758
7,Dorf,Obstalden,8758
5,Dorf,Obstalden,8758
16,Dorf,Obstalden,8758
14,Dorf,Obstalden,8758
3,Dorf,Obstalden,8758
1,Dorf,Obstalden,8758
12,Dorf,Obstalden,8758
10,Dorf,Obstalden,8758
8,Dorf,Obstalden,8758
6,Dorf,Obstalden,8758
4,Dorf,Obstalden,8758
2,Dorf,Obstalden,8758
18,Burg,Obstalden,8758
14,Burg,Obstalden,8758
12,Burg,Obstalden,8758
8,Burg,Obstalden,8758
6,Burg,Obstalden,8758
2,Burg,Obstalden,8758
33,Nidstalden,Obstalden,8758
29,Nidstalden,Obstalden,8758
32,Nidstalden,Obstalden,8758
16,Nidstalden,Obstalden,8758
14,Nidstalden,Obstalden,8758
23,Nidstalden,Obstalden,8758
12,Nidstalden,Obstalden,8758
10,Nidstalden,Obstalden,8758
6,Nidstalden,Obstalden,8758
4,Nidstalden,Obstalden,8758
2,Nidstalden,Obstalden,8758
19,Nidstalden,Obstalden,8758
17,Nidstalden,Obstalden,8758
15,Nidstalden,Obstalden,8758
13,Nidstalden,Obstalden,8758
7,Nidstalden,Obstalden,8758
9,Nidstalden,Obstalden,8758
5,Nidstalden,Obstalden,8758
3,Nidstalden,Obstalden,8758
11,Nidstalden,Obstalden,8758
1,Nidstalden,Obstalden,8758
23,Voglingen,Obstalden,8758
21,Voglingen,Obstalden,8758
19,Voglingen,Obstalden,8758
17,Voglingen,Obstalden,8758
15,Voglingen,Obstalden,8758
13,Voglingen,Obstalden,8758
11,Voglingen,Obstalden,8758
9,Voglingen,Obstalden,8758
7,Voglingen,Obstalden,8758
5,Voglingen,Obstalden,8758
3,Voglingen,Obstalden,8758
1,Voglingen,Obstalden,8758
12,Voglingen,Obstalden,8758
10,Voglingen,Obstalden,8758
8,Voglingen,Obstalden,8758
4,Voglingen,Obstalden,8758
20,Sytenweg,Niederurnen,8867
12,Mühletal,Mühlehorn,8874
10,Mühletal,Mühlehorn,8874
8,Mühletal,Mühlehorn,8874
6,Mühletal,Mühlehorn,8874
4,Mühletal,Mühlehorn,8874
15,Mühletal,Mühlehorn,8874
11,Mühletal,Mühlehorn,8874
7,Mühletal,Mühlehorn,8874
3,Mühletal,Mühlehorn,8874
4,Salleregg,Obstalden,8758
3,Salleregg,Obstalden,8758
2,Salleregg,Obstalden,8758
1,Salleregg,Obstalden,8758
13,Churfirstenblick,Obstalden,8758
11,Churfirstenblick,Obstalden,8758
9,Churfirstenblick,Obstalden,8758
7,Churfirstenblick,Obstalden,8758
5,Churfirstenblick,Obstalden,8758
3,Churfirstenblick,Obstalden,8758
1,Churfirstenblick,Obstalden,8758
18,Churfirstenblick,Obstalden,8758
16,Churfirstenblick,Obstalden,8758
14,Churfirstenblick,Obstalden,8758
12,Churfirstenblick,Obstalden,8758
10,Churfirstenblick,Obstalden,8758
8,Churfirstenblick,Obstalden,8758
6,Churfirstenblick,Obstalden,8758
4,Churfirstenblick,Obstalden,8758
2,Churfirstenblick,Obstalden,8758
42,Kirchenackerstrasse,Filzbach,8757
40,Kirchenackerstrasse,Filzbach,8757
38,Kirchenackerstrasse,Filzbach,8757
34,Kirchenackerstrasse,Filzbach,8757
32,Kirchenackerstrasse,Filzbach,8757
36,Kirchenackerstrasse,Filzbach,8757
37,Kirchenackerstrasse,Filzbach,8757
35,Kirchenackerstrasse,Filzbach,8757
30,Kirchenackerstrasse,Filzbach,8757
33,Kirchenackerstrasse,Filzbach,8757
31,Kirchenackerstrasse,Filzbach,8757
29,Kirchenackerstrasse,Filzbach,8757
22,Kirchenackerstrasse,Filzbach,8757
1,Kirchenackerstrasse,Filzbach,8757
8,Schulhausstrasse,Filzbach,8757
14,Schulhausstrasse,Filzbach,8757
16,Schulhausstrasse,Filzbach,8757
18,Schulhausstrasse,Filzbach,8757
21,Schulhausstrasse,Filzbach,8757
19,Schulhausstrasse,Filzbach,8757
15,Schulhausstrasse,Filzbach,8757
13,Schulhausstrasse,Filzbach,8757
11,Schulhausstrasse,Filzbach,8757
9,Schulhausstrasse,Filzbach,8757
7,Schulhausstrasse,Filzbach,8757
5,Schulhausstrasse,Filzbach,8757
1,Schulhausstrasse,Filzbach,8757
18,Panoramastrasse,Filzbach,8757
16,Panoramastrasse,Filzbach,8757
15,Panoramastrasse,Filzbach,8757
1,Burg,Oberurnen,8868
11,Panoramastrasse,Filzbach,8757
10,Panoramastrasse,Filzbach,8757
7,Panoramastrasse,Filzbach,8757
3,Panoramastrasse,Filzbach,8757
8,Panoramastrasse,Filzbach,8757
6,Panoramastrasse,Filzbach,8757
4,Panoramastrasse,Filzbach,8757
2,Panoramastrasse,Filzbach,8757
18,Bifang,Filzbach,8757
12,Bifang,Filzbach,8757
8,Bifang,Filzbach,8757
11,Bifang,Filzbach,8757
9,Bifang,Filzbach,8757
7,Bifang,Filzbach,8757
5,Bifang,Filzbach,8757
3,Bifang,Filzbach,8757
1,Bifang,Filzbach,8757
7,Bifängli,Filzbach,8757
5,Bifängli,Filzbach,8757
16,Bifängli,Filzbach,8757
14,Bifängli,Filzbach,8757
12,Bifängli,Filzbach,8757
10,Bifängli,Filzbach,8757
8,Bifängli,Filzbach,8757
6,Bifängli,Filzbach,8757
2,Bifängli,Filzbach,8757
87,Kerenzerbergstrasse,Filzbach,8757
85,Kerenzerbergstrasse,Filzbach,8757
83,Kerenzerbergstrasse,Filzbach,8757
108,Kerenzerbergstrasse,Filzbach,8757
106,Kerenzerbergstrasse,Filzbach,8757
104,Kerenzerbergstrasse,Filzbach,8757
102,Kerenzerbergstrasse,Filzbach,8757
100,Kerenzerbergstrasse,Filzbach,8757
98,Kerenzerbergstrasse,Filzbach,8757
96,Kerenzerbergstrasse,Filzbach,8757
94,Kerenzerbergstrasse,Filzbach,8757
88,Kerenzerbergstrasse,Filzbach,8757
86,Kerenzerbergstrasse,Filzbach,8757
76,Kerenzerbergstrasse,Filzbach,8757
72,Kerenzerbergstrasse,Filzbach,8757
70,Kerenzerbergstrasse,Filzbach,8757
68,Kerenzerbergstrasse,Filzbach,8757
66,Kerenzerbergstrasse,Filzbach,8757
64,Kerenzerbergstrasse,Filzbach,8757
62,Kerenzerbergstrasse,Filzbach,8757
60,Kerenzerbergstrasse,Filzbach,8757
71,Kerenzerbergstrasse,Filzbach,8757
69,Kerenzerbergstrasse,Filzbach,8757
58,Kerenzerbergstrasse,Filzbach,8757
56,Kerenzerbergstrasse,Filzbach,8757
54,Kerenzerbergstrasse,Filzbach,8757
67,Kerenzerbergstrasse,Filzbach,8757
52,Kerenzerbergstrasse,Filzbach,8757
50,Kerenzerbergstrasse,Filzbach,8757
46,Kerenzerbergstrasse,Filzbach,8757
44,Kerenzerbergstrasse,Filzbach,8757
48,Kerenzerbergstrasse,Filzbach,8757
42,Kerenzerbergstrasse,Filzbach,8757
65,Kerenzerbergstrasse,Filzbach,8757
63,Kerenzerbergstrasse,Filzbach,8757
61,Kerenzerbergstrasse,Filzbach,8757
57,Kerenzerbergstrasse,Filzbach,8757
36,Kerenzerbergstrasse,Filzbach,8757
34,Kerenzerbergstrasse,Filzbach,8757
47,Kerenzerbergstrasse,Filzbach,8757
45,Kerenzerbergstrasse,Filzbach,8757
43,Kerenzerbergstrasse,Filzbach,8757
41,Kerenzerbergstrasse,Filzbach,8757
39,Kerenzerbergstrasse,Filzbach,8757
37,Kerenzerbergstrasse,Filzbach,8757
35,Kerenzerbergstrasse,Filzbach,8757
32,Kerenzerbergstrasse,Filzbach,8757
33,Kerenzerbergstrasse,Filzbach,8757
31,Kerenzerbergstrasse,Filzbach,8757
30,Kerenzerbergstrasse,Filzbach,8757
28,Kerenzerbergstrasse,Filzbach,8757
26,Kerenzerbergstrasse,Filzbach,8757
22,Kerenzerbergstrasse,Filzbach,8757
29,Kerenzerbergstrasse,Filzbach,8757
27,Kerenzerbergstrasse,Filzbach,8757
25,Kerenzerbergstrasse,Filzbach,8757
20,Kerenzerbergstrasse,Filzbach,8757
21,Kerenzerbergstrasse,Filzbach,8757
19,Kerenzerbergstrasse,Filzbach,8757
17,Kerenzerbergstrasse,Filzbach,8757
16,Kerenzerbergstrasse,Filzbach,8757
15,Kerenzerbergstrasse,Filzbach,8757
13,Kerenzerbergstrasse,Filzbach,8757
14,Kerenzerbergstrasse,Filzbach,8757
7,Kerenzerbergstrasse,Filzbach,8757
5,Kerenzerbergstrasse,Filzbach,8757
12,Kerenzerbergstrasse,Filzbach,8757
10,Kerenzerbergstrasse,Filzbach,8757
8,Kerenzerbergstrasse,Filzbach,8757
6,Kerenzerbergstrasse,Filzbach,8757
4,Kerenzerbergstrasse,Filzbach,8757
2,Kerenzerbergstrasse,Filzbach,8757
1,Kerenzerbergstrasse,Filzbach,8757
10,Reutegg,Filzbach,8757
8,Reutegg,Filzbach,8757
4,Reutegg,Filzbach,8757
7,Reutegg,Filzbach,8757
5,Reutegg,Filzbach,8757
3,Reutegg,Filzbach,8757
2,Reutegg,Filzbach,8757
1,Reutegg,Filzbach,8757
7b,Unterdorf,Näfels,8752
6,Im Fennen,Niederurnen,8867
14,Panoramaweg,Mollis,8753
12,Panoramaweg,Mollis,8753
11,Panoramaweg,Mollis,8753
9,Panoramaweg,Mollis,8753
7,Panoramaweg,Mollis,8753
5,Panoramaweg,Mollis,8753
3,Panoramaweg,Mollis,8753
49,Rosenhofstrasse,Mollis,8753
47,Rosenhofstrasse,Mollis,8753
51,Rosenhofstrasse,Mollis,8753
53,Rosenhofstrasse,Mollis,8753
45,Rosenhofstrasse,Mollis,8753
43,Rosenhofstrasse,Mollis,8753
41,Rosenhofstrasse,Mollis,8753
13,Dorfstrasse,Mühlehorn,8874
8,Ennetgiessen,Näfels,8752
6,Ennetgiessen,Näfels,8752
40c,Hauptstrasse,Niederurnen,8867
40b,Hauptstrasse,Niederurnen,8867
46,Rosenhofstrasse,Mollis,8753
48,Rosenhofstrasse,Mollis,8753
50,Rosenhofstrasse,Mollis,8753
14,Niederwilerstrasse,Mollis,8753
1d,Obererlen,Näfels,8752
1c,Obererlen,Näfels,8752
2,Panoramaweg,Mühlehorn,8874
15,Kerenzerbergstrasse,Mühlehorn,8874
13,Kerenzerbergstrasse,Mühlehorn,8874
7a,Büntgasse,Näfels,8752
6b,Windeggstrasse,Niederurnen,8867
26,Neuweg,Näfels,8752
28,Neuweg,Näfels,8752
24,Neuweg,Näfels,8752
22,Neuweg,Näfels,8752
18,Neuweg,Näfels,8752
11,Neuweg,Näfels,8752
25,Im Giessen,Oberurnen,8868
27,Im Giessen,Oberurnen,8868
31,Im Giessen,Oberurnen,8868
8,Flechsenstrasse,Mollis,8753
44,Untere Schwärzistrasse,Weesen,8872
50,Flechsenstrasse,Weesen,8872
31,Flechsenstrasse,Weesen,8872
38,Schwärzistrasse,Mollis,8753
14,Katzenboden,Mühlehorn,8874
2a,Poststrasse,Oberurnen,8868
1a,Im Giessen,Oberurnen,8868
7,Brunnenberg,Näfels,8752
2a,Huserberg,Näfels,8752
7,Stutzberg,Näfels,8752
6,Stutzberg,Näfels,8752
5,Stutzberg,Näfels,8752
3,Stutzberg,Näfels,8752
6,Twing,Näfels,8752
5,Twing,Näfels,8752
4,Twing,Näfels,8752
3,Twing,Näfels,8752
2,Twing,Näfels,8752
1,Twing,Näfels,8752
4,Balziberg,Näfels,8752
3,Balziberg,Näfels,8752
2,Balziberg,Näfels,8752
1,Balziberg,Näfels,8752
5,Balziberg,Näfels,8752
4,Lauiberg,Näfels,8752
3,Lauiberg,Näfels,8752
2,Lauiberg,Näfels,8752
1,Lauiberg,Näfels,8752
4,Bodenberg,Näfels,8752
3,Bodenberg,Näfels,8752
2,Bodenberg,Näfels,8752
1,Bodenberg,Näfels,8752
3,Huserberg,Näfels,8752
2,Huserberg,Näfels,8752
1,Huserberg,Näfels,8752
6,Brunnenberg,Näfels,8752
5,Brunnenberg,Näfels,8752
4b,Brunnenberg,Näfels,8752
4a,Brunnenberg,Näfels,8752
4,Brunnenberg,Näfels,8752
3,Brunnenberg,Näfels,8752
1b,Brunnenberg,Näfels,8752
1a,Brunnenberg,Näfels,8752
2,Brunnenberg,Näfels,8752
1,Brunnenberg,Näfels,8752
18,Sytenweg,Niederurnen,8867
7,Achernstrasse,Oberurnen,8868
1a,Achernstrasse,Oberurnen,8868
41b,Kärpfstrasse,Oberurnen,8868
1,Trogacher,Oberurnen,8868
3,Aebliberg,Näfels,8752
2,Aebliberg,Näfels,8752
1,Aebliberg,Näfels,8752
1a,Stutzberg,Näfels,8752
1,Stutzberg,Näfels,8752
2,Stutzberg,Näfels,8752
4,Alte Landstrasse,Oberurnen,8868
53,Panoramastrasse,Mollis,8753
63,Panoramastrasse,Mollis,8753
56,Panoramastrasse,Mollis,8753
6a,Flechsenstrasse,Mollis,8753
55,Schwärzistrasse,Mollis,8753
53,Schwärzistrasse,Mollis,8753
49,Schwärzistrasse,Mollis,8753
47,Schwärzistrasse,Mollis,8753
45,Schwärzistrasse,Mollis,8753
41,Schwärzistrasse,Mollis,8753
37,Schwärzistrasse,Mollis,8753
33,Schwärzistrasse,Mollis,8753
29,Schwärzistrasse,Mollis,8753
23,Schwärzistrasse,Näfels,8752
6a,Schwärzistrasse,Mollis,8753
6b,Schwärzistrasse,Mollis,8753
46,Schwärzistrasse,Mollis,8753
48,Schwärzistrasse,Mollis,8753
44,Schwärzistrasse,Mollis,8753
42,Schwärzistrasse,Mollis,8753
40,Schwärzistrasse,Mollis,8753
34,Schwärzistrasse,Mollis,8753
32,Schwärzistrasse,Mollis,8753
28,Schwärzistrasse,Mollis,8753
26,Schwärzistrasse,Mollis,8753
22,Schwärzistrasse,Mollis,8753
20,Schwärzistrasse,Mollis,8753
18,Schwärzistrasse,Mollis,8753
14,Schwärzistrasse,Mollis,8753
10a,Schwärzistrasse,Mollis,8753
55,Flechsenstrasse,Weesen,8872
48,Flechsenstrasse,Weesen,8872
46,Flechsenstrasse,Weesen,8872
40,Flechsenstrasse,Weesen,8872
38,Flechsenstrasse,Weesen,8872
34,Flechsenstrasse,Weesen,8872
32,Flechsenstrasse,Weesen,8872
26,Flechsenstrasse,Mollis,8753
24,Flechsenstrasse,Mollis,8753
22,Flechsenstrasse,Mollis,8753
20,Flechsenstrasse,Mollis,8753
18,Flechsenstrasse,Mollis,8753
47,Flechsenstrasse,Weesen,8872
45,Flechsenstrasse,Weesen,8872
43,Flechsenstrasse,Weesen,8872
41,Flechsenstrasse,Weesen,8872
39,Flechsenstrasse,Weesen,8872
37,Flechsenstrasse,Weesen,8872
33,Flechsenstrasse,Weesen,8872
29,Flechsenstrasse,Weesen,8872
27,Flechsenstrasse,Weesen,8872
23,Flechsenstrasse,Mollis,8753
21,Flechsenstrasse,Mollis,8753
19,Flechsenstrasse,Mollis,8753
24,Untere Schwärzistrasse,Weesen,8872
18,Untere Schwärzistrasse,Mollis,8753
16,Untere Schwärzistrasse,Mollis,8753
12,Untere Schwärzistrasse,Mollis,8753
10,Untere Schwärzistrasse,Mollis,8753
8,Untere Schwärzistrasse,Mollis,8753
6,Untere Schwärzistrasse,Mollis,8753
4,Untere Schwärzistrasse,Mollis,8753
41a,Kärpfstrasse,Oberurnen,8868
3a,Adlerstrasse,Oberurnen,8868
29a,Im Giessen,Oberurnen,8868
20a,Landstrasse,Oberurnen,8868
1a,Poststrasse,Oberurnen,8868
12a,Landstrasse,Oberurnen,8868
8a,Linthlistrasse,Oberurnen,8868
15,Linthlistrasse,Oberurnen,8868
13,Linthlistrasse,Oberurnen,8868
9a,Linthlistrasse,Oberurnen,8868
1a,Linthlistrasse,Oberurnen,8868
1a,Mürtschenstrasse,Oberurnen,8868
2b,Güterstrasse,Oberurnen,8868
2a,Güterstrasse,Oberurnen,8868
2,Linthlisteg,Oberurnen,8868
8c,Bahnhofstrasse,Oberurnen,8868
8a,Bahnhofstrasse,Oberurnen,8868
15,Bahnhofstrasse,Oberurnen,8868
13,Bahnhofstrasse,Oberurnen,8868
11,Bahnhofstrasse,Oberurnen,8868
5a,Tschachenstrasse,Oberurnen,8868
3a,Rautistrasse,Oberurnen,8868
8,Kalkbühl,Oberurnen,8868
4,Kalkbühl,Oberurnen,8868
10a,Landstrasse,Oberurnen,8868
11a,Landstrasse,Oberurnen,8868
11,Landstrasse,Oberurnen,8868
4b,Landstrasse,Oberurnen,8868
3,Burg,Oberurnen,8868
2,Burg,Oberurnen,8868
6,Gand,Oberurnen,8868
2,Gand,Oberurnen,8868
3,Gand,Oberurnen,8868
1,Gand,Oberurnen,8868
5,Gand,Oberurnen,8868
4,Gand,Oberurnen,8868
2,Schlachhalde,Oberurnen,8868
1,Schlachhalde,Oberurnen,8868
1,Ruestel,Oberurnen,8868
1,Hofalle,Oberurnen,8868
5,Büelen,Oberurnen,8868
4,Büelen,Oberurnen,8868
3,Büelen,Oberurnen,8868
2,Büelen,Oberurnen,8868
1,Büelen,Oberurnen,8868
3,Achern,Oberurnen,8868
2,Achern,Oberurnen,8868
1a,Achern,Oberurnen,8868
1,Achern,Oberurnen,8868
4,Achern,Oberurnen,8868
3a,Rösslistrasse,Oberurnen,8868
6a,Kapellenstrasse,Oberurnen,8868
4a,Rösslistrasse,Oberurnen,8868
1b,Rösslistrasse,Oberurnen,8868
1a,Rösslistrasse,Oberurnen,8868
1,Kapellenstrasse,Oberurnen,8868
2b,Oberdorfweg,Oberurnen,8868
2a,Oberdorfweg,Oberurnen,8868
4a,Hinterdorfstrasse,Oberurnen,8868
4,Hinterdorfstrasse,Oberurnen,8868
4a,Oberdorfstrasse,Oberurnen,8868
5,Kapellenstrasse,Oberurnen,8868
12,Rüfistrasse,Oberurnen,8868
8a,Rüfistrasse,Oberurnen,8868
1,Ahorn,Niederurnen,8867
1,Schwifärch,Niederurnen,8867
44a,Ziegelbrückstrasse,Niederurnen,8867
10a,Roseneggweg,Ziegelbrücke,8866
1,Badwies,Niederurnen,8867
18,Gerbiweg,Niederurnen,8867
1,Bettenen,Niederurnen,8867
7,Mettlenstrasse,Oberurnen,8868
5,Mettlenstrasse,Oberurnen,8868
3,Mettlenstrasse,Oberurnen,8868
1,Mettlenstrasse,Oberurnen,8868
14a,Alte Landstrasse,Oberurnen,8868
11b,Alte Landstrasse,Oberurnen,8868
11a,Alte Landstrasse,Oberurnen,8868
13a,Alte Landstrasse,Oberurnen,8868
10a,Im Untersand,Oberurnen,8868
7a,Alte Landstrasse,Oberurnen,8868
3a,Alte Landstrasse,Oberurnen,8868
17a,Adlerstrasse,Oberurnen,8868
3,Poststrasse,Oberurnen,8868
39,Alte Landstrasse,Oberurnen,8868
2,Niederbergweg,Oberurnen,8868
57a,Im Grütli,Oberurnen,8868
44a,Im Grütli,Oberurnen,8868
54e,Im Grütli,Oberurnen,8868
54d,Im Grütli,Oberurnen,8868
54c,Im Grütli,Oberurnen,8868
54b,Im Grütli,Oberurnen,8868
54a,Im Grütli,Oberurnen,8868
8,Adlerstrasse,Oberurnen,8868
6,Adlerstrasse,Oberurnen,8868
4,Adlerstrasse,Oberurnen,8868
2a,Zigerribistrasse,Oberurnen,8868
2,Zigerribistrasse,Oberurnen,8868
13,Untere Schwärzistrasse,Mollis,8753
11,Untere Schwärzistrasse,Mollis,8753
9,Untere Schwärzistrasse,Mollis,8753
7,Untere Schwärzistrasse,Mollis,8753
5,Untere Schwärzistrasse,Mollis,8753
3,Untere Schwärzistrasse,Mollis,8753
1,Untere Schwärzistrasse,Mollis,8753
14,Flechsenstrasse,Mollis,8753
12,Flechsenstrasse,Mollis,8753
10,Flechsenstrasse,Mollis,8753
13,Flechsenstrasse,Mollis,8753
11,Flechsenstrasse,Mollis,8753
4,Flechsenstrasse,Oberurnen,8868
2,Flechsenstrasse,Oberurnen,8868
7,Flechsenstrasse,Oberurnen,8868
5,Flechsenstrasse,Oberurnen,8868
3,Flechsenstrasse,Oberurnen,8868
1,Flechsenstrasse,Oberurnen,8868
34,Gäsistrasse,Mollis,8753
16,Gäsistrasse,Weesen,8872
14,Gäsistrasse,Weesen,8872
12,Gäsistrasse,Weesen,8872
10,Gäsistrasse,Weesen,8872
9,Gäsistrasse,Weesen,8872
7,Gäsistrasse,Weesen,8872
5,Gäsistrasse,Weesen,8872
6,Gäsistrasse,Weesen,8872
4,Gäsistrasse,Weesen,8872
2,Gäsistrasse,Weesen,8872
32,Panoramastrasse,Filzbach,8757
28,Panoramastrasse,Filzbach,8757
26,Panoramastrasse,Filzbach,8757
33,Panoramastrasse,Filzbach,8757
31,Panoramastrasse,Filzbach,8757
29,Panoramastrasse,Filzbach,8757
27,Panoramastrasse,Filzbach,8757
25,Panoramastrasse,Filzbach,8757
3,Schattenstafel,Näfels,8752
2,Schattenstafel,Näfels,8752
1,Schattenstafel,Näfels,8752
6,Sonnenstafel,Näfels,8752
1,Sonnenstafel,Näfels,8752
3,Sonnenstafel,Näfels,8752
4,Sonnenstafel,Näfels,8752
2,Sonnenstafel,Näfels,8752
5,Sonnenstafel,Näfels,8752
4,Winteregg,Näfels,8752
1,Winteregg,Näfels,8752
3,Winteregg,Näfels,8752
2,Winteregg,Näfels,8752
1,Stadtboden,Näfels,8752
3,Stadtboden,Näfels,8752
2,Stadtboden,Näfels,8752
6,Hinter-Schwändi,Näfels,8752
5,Hinter-Schwändi,Näfels,8752
4,Hinter-Schwändi,Näfels,8752
3,Hinter-Schwändi,Näfels,8752
2,Hinter-Schwändi,Näfels,8752
1,Hinter-Schwändi,Näfels,8752
19,Untere Schwärzistrasse,Mollis,8753
27,Untere Schwärzistrasse,Weesen,8872
25,Untere Schwärzistrasse,Weesen,8872
23,Untere Schwärzistrasse,Weesen,8872
21,Untere Schwärzistrasse,Weesen,8872
14,Bahnhofstrasse,Niederurnen,8867
3a,Bahnhofstrasse,Niederurnen,8867
1a,Mühlehoschet,Niederurnen,8867
37,Koloniestrasse,Ziegelbrücke,8866
35,Koloniestrasse,Ziegelbrücke,8866
33,Koloniestrasse,Ziegelbrücke,8866
31,Koloniestrasse,Ziegelbrücke,8866
29,Koloniestrasse,Ziegelbrücke,8866
27,Koloniestrasse,Ziegelbrücke,8866
25,Koloniestrasse,Ziegelbrücke,8866
23,Koloniestrasse,Ziegelbrücke,8866
19,Koloniestrasse,Ziegelbrücke,8866
17,Koloniestrasse,Ziegelbrücke,8866
15,Koloniestrasse,Ziegelbrücke,8866
13,Koloniestrasse,Ziegelbrücke,8866
3,Unteres Nesslen,Niederurnen,8867
11,Koloniestrasse,Ziegelbrücke,8866
9,Koloniestrasse,Ziegelbrücke,8866
16,Badstrasse,Niederurnen,8867
33,Hädilochstrasse,Niederurnen,8867
24,Badstrasse,Niederurnen,8867
13,Strehlgasse,Niederurnen,8867
41c,Hauptstrasse,Niederurnen,8867
41a,Hauptstrasse,Niederurnen,8867
41,Hauptstrasse,Niederurnen,8867
1a,Mättlistrasse,Niederurnen,8867
45,Bahnhofstrasse,Niederurnen,8867
33,Hauptstrasse,Niederurnen,8867
1c,Roseneggweg,Ziegelbrücke,8866
1,Schiltstrasse,Niederurnen,8867
1b,Landgüetli,Niederurnen,8867
1a,Landgüetli,Niederurnen,8867
1,Stuckenen,Niederurnen,8867
3,Oberes Lihn,Niederurnen,8867
2,Oberes Lihn,Niederurnen,8867
1a,Oberes Lihn,Niederurnen,8867
1,Oberes Lihn,Niederurnen,8867
3,Unteres Lihn,Niederurnen,8867
2,Unteres Lihn,Niederurnen,8867
1,Unteres Lihn,Niederurnen,8867
1a,Steincheller,Ziegelbrücke,8866
1,Steincheller,Ziegelbrücke,8866
3,Tschachen,Ziegelbrücke,8866
2,Tschachen,Niederurnen,8867
1,Tschachen,Ziegelbrücke,8866
3,Nideracher,Niederurnen,8867
2,Nideracher,Niederurnen,8867
1,Nideracher,Niederurnen,8867
1b,Isel,Niederurnen,8867
1a,Isel,Niederurnen,8867
1,Isel,Niederurnen,8867
1,Rieden,Niederurnen,8867
2b,Bifang,Niederurnen,8867
2a,Bifang,Niederurnen,8867
2,Bifang,Niederurnen,8867
1a,Bifang,Niederurnen,8867
1,Bifang,Niederurnen,8867
61,Badstrasse,Niederurnen,8867
4a,Im Fennen,Niederurnen,8867
4,Im Fennen,Niederurnen,8867
3,Im Fennen,Niederurnen,8867
3,Haslen,Niederurnen,8867
2,Haslen,Niederurnen,8867
1,Haslen,Niederurnen,8867
1a,Eschen,Niederurnen,8867
9,Eternitstrasse,Niederurnen,8867
3b,Eternitstrasse,Niederurnen,8867
1,Eternitstrasse,Niederurnen,8867
43,Bahnhofstrasse,Niederurnen,8867
28,Espenstrasse,Niederurnen,8867
1,Fabrikstrasse,Niederurnen,8867
4,Büel,Niederurnen,8867
3,Büel,Niederurnen,8867
2,Büel,Niederurnen,8867
1,Büel,Niederurnen,8867
1,Schlössli,Niederurnen,8867
2,Fabrikstrasse,Niederurnen,8867
13b,Ziegelbrückstrasse,Niederurnen,8867
13a,Ziegelbrückstrasse,Niederurnen,8867
2a,Hirschenplatz,Niederurnen,8867
11,Badstrasse,Niederurnen,8867
2a,Hauptstrasse,Niederurnen,8867
48a,Hauptstrasse,Niederurnen,8867
41,Farbwiesstrasse,Niederurnen,8867
42,Hauptstrasse,Niederurnen,8867
16a,Hauptstrasse,Niederurnen,8867
7,Feldstrasse,Niederurnen,8867
9,In der Rüti,Niederurnen,8867
8,In der Rüti,Niederurnen,8867
7,In der Rüti,Niederurnen,8867
6,In der Rüti,Niederurnen,8867
2a,Querstrasse,Niederurnen,8867
2a,Im Feld,Niederurnen,8867
2,Im Feld,Niederurnen,8867
1,Im Feld,Niederurnen,8867
36,Feldstrasse,Niederurnen,8867
1,Hintere Site,Niederurnen,8867
52,Ziegelbrückstrasse,Ziegelbrücke,8866
3,Frohenweg,Niederurnen,8867
14,Weidstrasse,Niederurnen,8867
7,Wiesenstrasse,Niederurnen,8867
45a,Espenstrasse,Niederurnen,8867
6,Dörflistrasse,Mühlehorn,8874
2,Mürtschenweg,Mühlehorn,8874
26,Hohrainstrasse,Mühlehorn,8874
7,Fliessenstrasse,Mühlehorn,8874
12,Ennetlindenweg,Mühlehorn,8874
3,Gäsialp,Mühlehorn,8874
2,Im Gspon,Mühlehorn,8874
1,Im Gspon,Mühlehorn,8874
1,Steinalpli,Mühlehorn,8874
4,Alp Bigligen,Mühlehorn,8874
3,Alp Bigligen,Mühlehorn,8874
2,Alp Bigligen,Mühlehorn,8874
1,Alp Bigligen,Mühlehorn,8874
2,Gäsialp,Mühlehorn,8874
1,Gäsialp,Mühlehorn,8874
36,Fliessenstrasse,Mühlehorn,8874
49,Fliessenstrasse,Mühlehorn,8874
47,Fliessenstrasse,Mühlehorn,8874
45,Fliessenstrasse,Mühlehorn,8874
39,Fliessenstrasse,Mühlehorn,8874
37,Fliessenstrasse,Mühlehorn,8874
31,Fliessenstrasse,Mühlehorn,8874
33,Fliessenstrasse,Mühlehorn,8874
35,Fliessenstrasse,Mühlehorn,8874
27,Fliessenstrasse,Mühlehorn,8874
29,Fliessenstrasse,Mühlehorn,8874
26,Fliessenstrasse,Mühlehorn,8874
28,Fliessenstrasse,Mühlehorn,8874
24,Fliessenstrasse,Mühlehorn,8874
22,Fliessenstrasse,Mühlehorn,8874
20,Fliessenstrasse,Mühlehorn,8874
21,Fliessenstrasse,Mühlehorn,8874
23,Fliessenstrasse,Mühlehorn,8874
9,Katzenboden,Mühlehorn,8874
13,Katzenboden,Mühlehorn,8874
11,Katzenboden,Mühlehorn,8874
36,Katzenboden,Mühlehorn,8874
32,Katzenboden,Mühlehorn,8874
28,Katzenboden,Mühlehorn,8874
26,Katzenboden,Mühlehorn,8874
20,Katzenboden,Mühlehorn,8874
18,Katzenboden,Mühlehorn,8874
